cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
9;2;1;9;91;0;174;29;19;14;12;2;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;3;0;13;1;3;3;2;0;0;0;0;0;2;0
19;4;0;19;1486;0;539;76;58;57;57;0;0;0;0;0;7;0
1;1;0;1;0;0;46;0;0;0;0;0;0;0;0;0;2;0
0;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0
4;2;2;4;33;0;51;7;12;11;11;0;0;0;0;3;1;0
1;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
4;1;0;4;0;0;48;9;15;4;0;2;0;0;0;0;2;1
3;1;0;3;6;0;14;3;4;4;3;0;0;1;0;0;0;1
1;1;0;1;0;0;36;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;6;1;1;1;1;0;0;0;0;0;0;0
2;1;0;2;0;0;6;1;1;1;1;0;0;0;0;0;0;0
3;1;0;3;1;0;28;3;5;3;2;0;0;0;0;0;1;1
3;1;0;3;0;0;75;13;9;9;0;0;0;0;0;0;0;0
1;3;0;1;0;0;17;1;4;4;2;0;0;0;0;0;2;0
1;5;1;1;0;0;6;0;1;1;1;0;0;0;0;0;1;0
2;2;0;2;0;0;8;5;1;1;1;0;0;0;0;0;0;0
3;2;0;3;3;0;13;7;3;3;3;0;0;0;0;0;0;0
3;1;2;3;15;0;32;7;9;7;7;0;0;1;0;0;2;0
4;1;0;4;10;0;21;4;5;5;0;0;0;0;0;0;0;0
1;1;0;1;1;0;12;8;2;2;2;0;0;0;0;0;0;0
2;1;0;2;0;0;63;2;14;5;3;2;0;0;0;0;3;0
6;1;1;6;325;0;164;50;41;26;22;4;0;0;0;1;1;0
3;2;0;3;3;0;31;3;3;3;3;0;0;0;0;0;0;0
2;1;0;2;15;0;33;7;15;10;7;3;0;0;0;0;1;0
3;1;1;3;1;0;9;0;2;2;0;0;0;0;0;0;0;0
0;1;0;0;0;0;9;4;1;0;0;0;0;0;0;0;2;1
6;2;1;6;529;0;1287;37;169;46;44;2;0;0;0;0;2;0
13;4;20;13;5273;0;1319;96;381;150;145;3;2;0;2;0;3;1
0;1;0;0;0;0;19;9;3;3;2;0;0;0;0;0;2;0
3;1;1;3;1;0;7;0;2;2;0;0;0;0;0;0;0;0
5;4;0;5;1;0;8;5;2;2;0;0;2;0;0;0;0;0
3;1;0;3;0;0;48;4;11;4;2;0;0;0;0;0;1;1
6;2;0;6;1758;0;223;26;74;60;59;0;0;0;0;0;1;0
3;2;0;3;15;0;57;14;6;6;6;0;0;0;0;0;0;0
3;2;0;3;1;0;14;10;2;2;2;0;0;0;0;0;1;0
19;8;30;19;5848;18;961;84;211;113;23;0;87;0;0;7;22;1
2;2;0;2;0;0;27;5;7;4;1;0;0;0;0;0;1;0
22;1;36;22;64947;0;3099;290;1031;374;366;6;0;0;0;24;0;1
1;1;0;1;0;0;12;2;3;3;2;0;0;0;0;0;1;1
8;1;0;8;6;0;50;11;9;9;6;0;3;0;0;0;4;0
5;1;3;5;276;0;88;17;45;24;24;0;0;0;0;3;2;0
4;1;1;4;1;0;7;0;2;2;0;0;0;0;0;0;0;0
2;2;1;2;0;0;112;9;33;32;32;0;0;0;0;0;2;0
2;1;0;2;10;0;21;4;5;5;0;0;0;0;0;0;0;0
6;2;1;6;3;0;30;2;8;3;2;0;0;0;0;0;0;0
4;2;0;4;4;0;24;3;6;5;2;1;0;0;0;0;1;0
6;1;2;6;13;0;49;7;6;6;5;1;0;0;0;0;1;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;0;1;0;0;0;0;1
0;1;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
1;2;1;1;0;0;44;9;10;2;2;0;0;0;0;0;4;1
3;1;0;3;4;0;20;4;5;4;3;0;0;1;0;0;1;1
2;1;0;2;13;0;26;6;6;6;6;0;0;0;0;0;2;0
3;1;5;3;3;0;8;0;3;3;2;0;1;0;0;0;0;0
4;2;0;4;300;0;166;28;25;25;25;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;5;0;29;0;6;6;5;1;0;0;0;0;5;0
3;1;0;3;0;0;15;6;4;4;0;0;0;0;0;0;0;0
3;1;0;3;0;0;15;5;4;4;0;0;0;0;0;0;0;0
4;2;0;4;0;0;58;9;7;7;7;0;0;0;0;0;1;0
1;3;0;1;0;0;25;5;5;2;0;0;1;0;0;0;1;1
2;1;0;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
3;1;0;3;10;0;21;6;5;5;0;0;0;0;0;0;0;0
1;2;0;1;1;0;10;2;2;2;0;1;0;0;0;0;1;1
2;2;2;2;0;0;15;2;4;2;2;0;0;0;0;0;1;0
0;1;0;0;1;0;13;2;2;2;2;0;0;0;0;0;1;0
2;1;0;2;10;0;21;4;5;5;0;0;0;0;0;0;0;0
4;3;0;4;1;0;19;5;3;2;0;0;0;0;0;0;0;0
2;1;0;2;1;0;9;4;2;2;0;0;0;0;0;0;0;0
0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
4;1;1;4;1;0;7;0;2;2;0;0;0;0;0;0;0;0
3;1;0;3;10;0;21;8;5;5;0;0;0;0;0;0;0;0
10;2;0;10;120;0;122;11;24;16;16;0;0;0;0;0;0;0
6;1;4;6;36;0;105;14;22;12;5;4;0;0;0;0;4;0
0;1;0;0;0;0;19;4;5;5;4;0;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
7;2;0;7;4005;0;1341;111;107;91;91;0;0;0;0;0;0;0
2;3;2;2;15;0;39;4;12;7;6;1;0;0;0;0;3;0
3;2;0;3;93;0;168;13;15;15;15;0;0;0;0;0;1;0
1;1;5;1;0;0;4;0;1;1;0;0;0;0;0;0;0;0
7;2;0;7;3;0;20;12;3;3;3;0;0;0;0;0;0;0
2;1;0;2;3;0;12;5;3;3;0;0;0;0;0;0;0;0
0;1;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
3;3;0;3;10;0;21;13;5;5;5;0;0;0;0;0;0;0
12;2;0;12;1413;0;951;30;55;55;55;0;0;0;0;0;1;0
3;2;0;3;0;0;6;2;1;1;1;0;0;0;0;0;0;0
8;2;1;8;24;0;84;23;17;9;6;1;2;0;0;0;4;0
14;2;1;14;2309;0;680;65;83;71;69;2;0;0;0;0;5;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;28;1;9;6;5;0;0;0;0;0;1;0
2;2;0;2;1;0;20;9;2;2;2;0;0;0;0;0;0;0
1;1;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0
10;2;0;10;820;0;225;33;41;41;41;0;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
4;2;3;4;6;1;21;11;7;4;2;0;2;0;0;0;1;0
4;2;0;4;1;0;254;4;2;2;2;0;0;0;0;0;0;0
6;1;1;6;188;0;116;40;36;20;18;2;0;0;0;0;4;0
3;1;0;3;6;0;19;4;5;4;3;0;0;1;0;0;0;1
2;1;0;2;0;0;19;4;5;4;3;0;0;0;0;0;1;1
0;1;5;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;7;0;1;1;0;0;0;0;0;0;1;0
2;1;0;2;1;0;12;1;3;3;3;0;0;0;0;0;0;0
2;1;0;2;0;0;13;4;5;3;3;0;0;0;0;0;1;0
7;2;1;7;13;0;49;10;10;6;4;2;0;0;0;0;1;0
6;3;0;6;1;0;7;2;2;2;2;0;0;0;0;0;0;0
3;1;0;3;4;0;23;5;6;4;3;0;0;1;0;0;1;1
3;2;0;3;6;0;27;5;4;4;4;0;0;0;0;0;0;0
2;2;0;2;0;0;5;0;1;1;0;0;1;0;0;0;0;0
0;4;5;0;6;0;14;0;4;4;4;0;0;0;0;0;1;0
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;8;3;2;2;2;0;0;0;0;0;0;0
1;1;0;1;0;0;51;0;0;0;0;0;0;0;0;0;0;0
7;3;0;7;28;0;59;10;8;8;8;0;0;0;0;0;0;0
0;1;0;0;0;0;8;0;1;1;0;0;0;0;0;0;2;0
11;2;1;11;53;0;96;34;26;11;7;4;0;0;0;0;2;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
4;2;0;4;300;0;170;27;25;25;25;0;0;0;0;0;0;0
0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;5;0
2;1;0;2;1;0;8;2;2;2;0;0;0;0;0;0;0;0
6;2;0;6;36;0;32;5;9;9;9;0;0;0;0;0;0;0
3;2;0;3;1;0;37;6;2;2;2;0;0;0;0;0;0;0
23;9;1;23;1365;0;638;62;82;70;66;4;0;0;0;0;6;0
1;1;0;1;0;0;42;0;0;0;0;0;0;0;0;0;2;0
1;1;0;1;2;0;17;2;5;4;3;0;0;0;0;0;2;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
5;2;1;5;231;0;351;66;58;30;26;4;0;0;0;0;5;0
1;5;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;21;0;5;5;3;0;0;0;0;0;2;0
12;3;0;12;13;0;155;30;19;11;11;0;0;0;0;4;4;0
16;2;1;16;1326;0;928;41;297;52;48;4;0;0;0;0;0;0
0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;7;0;34;7;8;7;6;1;0;0;0;0;3;0
38;7;3;38;1128;0;641;99;48;48;46;1;0;0;0;18;0;0
11;2;0;11;246;0;231;27;29;28;28;0;0;0;1;0;3;0
1;1;0;1;0;0;42;0;0;0;0;0;0;0;0;0;2;0
0;5;1;0;8;0;31;0;8;8;8;0;0;0;0;0;2;0
7;2;1;7;34;0;95;19;18;9;7;2;0;0;0;0;1;0
28;2;1;28;1891;0;1108;57;84;62;59;3;0;0;0;0;0;0
1;2;0;1;0;0;943;0;0;0;0;0;0;0;0;0;0;0
5;1;1;5;28;0;90;12;32;8;6;2;0;0;0;0;0;0
5;2;0;5;0;0;39;4;1;1;1;0;0;0;0;0;0;0
1;1;1;1;1;0;29;2;10;2;2;0;0;0;0;1;1;0
5;1;2;5;26;0;83;18;11;8;2;1;1;0;0;0;2;0
3;1;8;3;30;0;198;19;73;9;3;1;0;0;0;0;1;0
0;1;1;0;0;0;9;0;2;2;2;0;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;1;2;1;0;7;0;2;2;0;0;0;0;0;0;0;0
2;2;0;2;1;0;7;0;3;2;1;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;25;0;8;5;4;0;0;0;0;0;1;0
0;1;0;0;0;0;9;2;2;2;1;0;0;0;0;0;1;0
3;2;1;3;0;0;111;6;32;31;31;0;0;0;0;0;2;0
4;3;4;4;10;0;33;0;5;5;4;0;1;0;0;0;2;0
5;2;0;5;45;0;84;27;10;10;10;0;0;0;0;0;0;0
2;1;4;2;21;0;9;0;7;7;0;0;0;0;0;0;0;0
8;1;2;8;36;0;52;8;17;9;8;1;0;0;0;0;0;0
3;1;1;3;1;0;9;0;2;2;0;0;0;0;0;0;0;0
5;4;0;5;0;0;15;2;1;1;1;0;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;4;1;1;3;0;11;1;3;3;2;0;1;0;0;0;1;0
0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
0;1;0;0;1;0;9;0;2;2;2;0;0;0;0;0;1;0
0;1;0;0;1;0;9;0;2;2;2;0;0;0;0;0;1;0
4;2;0;4;6;0;42;7;4;4;4;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
5;2;0;5;0;0;58;8;7;7;7;0;0;0;0;0;1;0
5;1;5;5;51;0;96;25;19;15;8;5;1;0;0;0;4;0
2;1;1;2;1;0;7;0;2;2;0;0;0;0;0;0;0;0
52;4;0;52;12268;0;1727;78;165;164;163;1;0;0;0;0;2;0
8;4;4;8;13;0;38;5;10;7;4;2;1;1;0;0;3;0
2;2;0;2;21;0;88;5;35;7;6;1;0;0;0;0;0;0
3;2;0;3;3;0;32;5;3;3;3;0;0;0;0;0;0;0
1;1;0;1;0;0;62;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;4;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;1;0;2;10;0;21;4;5;5;0;0;0;0;0;0;0;0
2;1;1;2;1;0;7;0;2;2;0;0;0;0;0;0;0;0
2;1;1;2;15;0;22;2;6;6;0;0;0;0;0;0;0;0
20;2;0;20;699;0;390;59;39;39;39;0;0;0;0;0;1;0
8;2;0;8;990;0;679;50;50;45;44;0;0;0;0;0;0;0
2;1;0;2;10;0;19;4;5;5;0;0;0;0;0;0;0;0
1;3;2;1;1;0;7;0;4;2;2;0;0;0;0;0;0;0
5;1;6;5;1;0;7;0;2;2;1;0;1;0;0;0;0;0
3;2;0;3;3;0;17;4;5;3;1;0;1;0;0;0;0;1
3;1;0;3;0;0;15;6;4;4;0;0;0;0;0;0;0;0
1;1;0;1;0;0;7;0;1;1;0;0;0;0;0;0;1;0
3;1;0;3;0;0;15;6;4;4;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
6;1;4;6;16;0;61;26;14;9;8;1;0;0;0;0;2;0
1;1;0;1;0;0;128;0;0;0;0;0;0;0;0;0;0;0
1;2;0;1;0;0;17;3;3;2;1;0;0;0;0;0;3;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;0;0;20;3;5;4;3;0;0;0;0;0;2;1
3;1;0;3;0;0;15;5;4;4;0;0;0;0;0;0;0;0
5;2;1;5;1709;0;617;52;68;59;55;2;0;0;0;0;2;0
3;2;0;3;0;0;149;18;24;15;15;0;0;0;0;0;3;0
2;1;5;2;131;2;116;18;30;19;14;2;2;2;0;1;12;0
0;1;0;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;1;0;9;4;2;2;0;0;0;0;0;0;0;0
8;1;8;8;45;0;58;9;19;10;10;0;0;0;0;0;0;0
1;1;0;1;0;0;12;1;5;2;2;0;0;0;0;0;1;0
3;2;0;3;19;0;64;14;7;7;7;0;0;0;0;0;1;0
5;2;0;5;0;0;7;2;1;1;1;0;0;0;0;0;2;0
1;1;0;1;0;0;42;0;0;0;0;0;0;0;0;0;2;0
8;4;9;8;9;0;37;1;9;6;4;1;1;0;0;0;2;0
1;1;0;1;0;0;7;0;1;1;0;0;0;0;0;0;1;0
4;2;0;4;105;0;353;19;15;15;15;0;0;0;0;0;0;0
0;1;0;0;1;0;4;0;2;2;0;0;0;0;0;0;0;0
5;1;1;5;1;0;26;14;5;3;1;2;0;0;0;0;4;0
3;2;0;3;4;0;48;11;12;5;1;0;0;0;0;0;1;0
5;2;1;5;0;0;55;17;13;10;9;1;0;0;0;0;2;0
3;1;0;3;6;0;16;6;4;4;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;0;1;0;0;0;0;0
1;1;2;1;107;0;59;10;24;18;18;0;0;0;0;0;2;0
0;1;0;0;0;0;11;0;1;1;0;0;0;0;0;0;0;0
9;4;1;9;21;0;70;7;8;7;4;3;0;0;0;0;0;0
3;2;0;3;0;0;14;5;2;2;2;0;0;0;0;0;0;0
1;1;0;1;0;0;14;0;3;3;2;0;0;0;0;0;2;0
0;1;0;0;0;0;13;0;2;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;34;0;0;0;0;0;0;0;0;0;0;0
4;2;1;4;15;0;37;6;6;6;5;1;0;0;0;0;0;0
3;1;5;3;19695;0;799;15;206;199;197;0;0;0;0;189;0;0
1;1;0;1;0;0;7;2;1;1;0;0;1;0;0;0;0;0
1;1;2;1;3;0;17;2;3;3;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;0;0;1;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
5;1;2;5;161;0;208;63;29;19;12;3;0;0;0;123;2;1
20;1;2;20;300;0;125;29;30;25;24;1;0;0;0;0;0;0
3;1;0;3;8;0;38;8;9;8;6;2;0;0;0;0;3;0
0;1;0;0;10;0;17;0;5;5;5;0;0;0;0;0;0;0
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
1;5;1;1;0;1;6;0;1;1;1;0;0;0;0;0;1;0
2;1;0;2;0;0;11;0;1;1;0;0;1;0;0;0;1;0
2;2;0;2;33;0;51;5;10;10;10;0;0;0;0;0;4;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0
1;2;0;1;1;0;9;1;2;2;0;1;0;0;0;0;1;1
0;4;1;0;3;0;12;0;3;3;3;0;0;0;0;0;1;0
8;1;0;8;0;0;11;0;0;0;0;0;0;0;0;0;0;0
4;1;0;4;11;0;32;0;9;7;7;0;0;0;0;0;5;0
2;1;4;2;9;0;149;4;32;14;13;1;0;0;0;0;5;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;0;0;29;6;7;5;5;0;0;0;0;0;3;0
2;2;3;2;0;0;6;0;1;1;1;0;0;0;0;0;1;0
8;2;0;8;0;0;91;19;13;13;13;0;0;0;0;0;1;0
3;1;12;3;3;0;15;4;3;3;0;0;0;0;0;0;0;0
0;3;0;0;1;0;15;0;4;3;2;0;0;0;0;0;2;0
6;3;0;6;1;0;7;2;2;2;2;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2;3;0;2;0;0;5;1;1;1;0;0;1;0;0;0;0;0
2;1;0;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;2;0;1;13;0;29;4;8;6;1;0;2;0;0;0;1;0
3;2;0;3;36;0;79;18;9;9;9;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;6;0;16;6;4;4;0;0;0;0;0;0;0;0
1;1;3;1;0;0;24;6;7;7;7;0;0;0;0;0;1;0
0;1;0;0;0;0;10;0;1;1;0;0;0;0;0;0;3;0
2;3;0;2;1;0;12;8;2;2;2;0;0;0;0;0;0;0
6;2;0;6;0;0;57;1;3;1;1;0;0;0;0;0;0;0
2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;24;2;7;4;4;0;0;0;0;0;1;0
3;1;0;3;10;0;21;6;5;5;0;0;0;0;0;0;0;0
4;1;3;4;31;0;51;9;13;11;9;0;2;0;1;1;1;0
1;1;0;1;0;0;74;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;1;1;1;1;0;0;0;0;0;1;0
2;2;0;2;0;0;28;4;6;4;3;0;1;0;0;0;0;0
3;2;0;3;0;0;28;8;5;5;5;0;0;0;0;0;2;0
5;2;0;5;3;0;35;7;3;3;3;0;0;0;0;0;0;0
5;4;0;5;1;0;8;5;2;2;0;0;2;0;0;0;0;0
10;3;4;10;28;3;78;14;14;8;6;0;2;0;0;0;0;0
14;4;0;14;903;0;761;58;44;43;43;0;0;0;0;0;0;0
6;1;1;6;9;0;39;9;10;6;5;1;0;0;0;0;3;0
8;1;6;8;465;0;341;105;103;31;25;5;0;0;0;0;1;0
6;2;1;6;325;0;169;28;26;26;25;0;0;0;0;0;0;0
7;2;1;7;339;0;258;46;39;27;20;7;0;0;0;0;7;0
3;2;0;3;3;0;18;3;3;3;3;0;0;0;0;0;0;0
4;2;0;4;0;0;138;17;14;14;14;0;0;0;0;0;2;0
2;1;0;2;6;0;17;4;4;4;0;0;0;0;0;0;0;0
4;2;0;4;0;0;100;7;5;5;5;0;0;0;0;0;6;0
2;2;0;2;0;0;19;5;5;4;2;1;1;0;0;0;1;0
1;1;0;1;0;0;29;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;15;3;4;4;3;0;0;0;0;0;1;1
6;3;0;6;28;0;60;13;8;8;8;0;0;0;0;0;0;0
1;2;0;1;1;0;10;2;2;2;0;1;0;0;0;0;1;1
2;1;1;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;2;0;0;1;0;9;2;2;2;2;0;0;0;0;0;1;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;2;0;2;1;0;13;0;3;3;1;0;0;0;0;0;1;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;1;0;2;10;0;19;4;5;5;0;0;0;0;0;0;0;0
2;1;0;2;1;0;9;4;2;2;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
7;2;4;7;172;0;143;29;42;41;38;0;3;0;0;4;4;1
0;1;0;0;0;0;9;0;2;2;1;0;0;0;0;0;1;0
8;2;1;8;33;0;140;28;12;10;6;4;0;0;0;0;9;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8;2;1;8;10;0;72;18;20;12;10;2;0;0;0;0;1;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;6;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;134;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;1
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;1;0;2;0;0;16;2;3;2;1;0;0;0;0;0;1;0
7;12;1;7;0;0;25;0;1;1;0;0;0;0;0;6;0;0
1;1;0;1;0;0;7;0;1;1;0;0;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
3;3;2;3;22;1;49;5;14;8;6;0;2;0;0;0;3;0
3;1;1;3;1;0;7;0;2;2;0;0;0;0;0;0;0;0
4;1;1;4;6;0;91;2;4;4;4;0;0;0;0;0;0;0
1;3;13;1;3;0;11;1;3;3;2;0;1;0;0;0;1;0
24;1;12;24;325;0;764;58;112;31;17;7;5;0;0;4;9;1
4;1;1;4;3;0;38;9;4;3;3;0;0;0;0;0;0;0
1;1;0;1;0;0;228;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
4;1;2;4;0;0;170;32;49;44;44;0;0;0;0;0;2;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
4;1;1;4;1;0;11;3;2;2;0;0;0;0;0;0;0;0
8;1;0;8;0;0;52;14;13;12;10;0;2;0;0;0;2;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5;2;1;5;0;0;377;12;26;26;23;0;3;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5;3;0;5;10;0;20;11;5;5;5;0;0;0;0;0;0;0
3;1;0;3;0;0;15;6;4;4;0;0;0;0;0;0;0;0
3;1;0;3;0;0;15;5;4;4;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;9;1;2;2;1;1;0;0;0;0;0;0
2;1;82;2;0;82;5;3;1;1;1;0;0;0;0;0;0;0
2;1;0;2;0;0;50;10;15;8;3;0;0;0;0;0;4;0
3;1;1;3;1;0;7;0;2;2;0;0;0;0;0;0;0;0
0;1;0;0;3;0;11;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;3;0;11;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;2;0;0;3;0;24;4;6;6;6;0;0;0;0;0;3;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;3;0;11;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;3;0;11;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
11;2;1;11;66;0;189;33;17;12;8;3;0;0;0;0;1;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
11;2;2;11;605;0;449;72;67;43;31;6;1;0;0;0;10;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
